TIME;SOURCE;DESTINATION;PORT;FLAGS;LENGTH
15:34:46.827700;BP-Linux8;www.aggloroanne.fr.https;53327;P.;463
15:34:46.827823;BP-Linux8;www.aggloroanne.fr.https;53328;P.;470
15:34:46.827899;BP-Linux8;www.aggloroanne.fr.https;53329;P.;460
15:34:46.827968;BP-Linux8;www.aggloroanne.fr.https;53325;.;0
15:34:46.840789;BP-Linux8;www.aggloroanne.fr.https;53325;P.;465
15:34:46.848422;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.848608;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.848614;BP-Linux8;www.aggloroanne.fr.https;53326;.;0
15:34:46.848623;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.848625;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.848627;BP-Linux8;www.aggloroanne.fr.https;53326;.;0
15:34:46.848631;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.848633;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.848634;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.848734;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.848737;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.848739;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.848740;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.848742;www.aggloroanne.fr.https;BP-Linux8;53326;P.;485
15:34:46.848743;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.848745;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.848811;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.848813;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.848815;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.848816;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.848818;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.848819;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.848927;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.849061;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.849065;www.aggloroanne.fr.https;BP-Linux8;53326;P.;772
15:34:46.849219;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.849225;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.849228;BP-Linux8;www.aggloroanne.fr.https;53327;.;0
15:34:46.849235;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.849238;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.849239;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.849241;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.849242;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.849244;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.849245;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.849368;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.849538;www.aggloroanne.fr.https;BP-Linux8;53324;.;1448
15:34:46.849543;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.849545;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.849547;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.849549;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.849550;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.849762;www.aggloroanne.fr.https;BP-Linux8;53324;.;1448
15:34:46.849766;www.aggloroanne.fr.https;BP-Linux8;53324;.;1448
15:34:46.849768;www.aggloroanne.fr.https;BP-Linux8;53324;.;1448
15:34:46.849769;www.aggloroanne.fr.https;BP-Linux8;53324;.;1448
15:34:46.849771;www.aggloroanne.fr.https;BP-Linux8;53324;.;1448
15:34:46.849772;www.aggloroanne.fr.https;BP-Linux8;53324;.;1448
15:34:46.849774;www.aggloroanne.fr.https;BP-Linux8;53324;.;1448
15:34:46.849775;www.aggloroanne.fr.https;BP-Linux8;53324;.;1448
15:34:46.849777;www.aggloroanne.fr.https;BP-Linux8;53324;.;1448
15:34:46.849778;www.aggloroanne.fr.https;BP-Linux8;53324;.;1448
15:34:46.849780;www.aggloroanne.fr.https;BP-Linux8;53324;P.;485
15:34:46.849782;www.aggloroanne.fr.https;BP-Linux8;53324;.;1448
15:34:46.849783;www.aggloroanne.fr.https;BP-Linux8;53324;.;1448
15:34:46.849785;www.aggloroanne.fr.https;BP-Linux8;53324;.;1448
15:34:46.849786;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.849798;www.aggloroanne.fr.https;BP-Linux8;53324;.;1448
15:34:46.849800;www.aggloroanne.fr.https;BP-Linux8;53324;.;1448
15:34:46.849802;www.aggloroanne.fr.https;BP-Linux8;53324;.;1448
15:34:46.850014;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.850017;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.850022;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
15:34:46.850029;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.850031;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.850033;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
15:34:46.850038;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.850039;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.850041;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
15:34:46.850045;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.850046;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.850048;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
15:34:46.850052;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.850054;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
15:34:46.850058;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.850059;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.850061;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.850063;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
15:34:46.850067;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.850068;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.850069;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.850071;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
15:34:46.850183;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.850188;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
15:34:46.850195;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.850197;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
15:34:46.850201;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.850203;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.850204;www.aggloroanne.fr.https;BP-Linux8;53328;P.;485
15:34:46.850206;www.aggloroanne.fr.https;BP-Linux8;53324;.;1448
15:34:46.850208;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.850209;www.aggloroanne.fr.https;BP-Linux8;53324;.;1448
15:34:46.850210;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.850212;www.aggloroanne.fr.https;BP-Linux8;53324;.;1448
15:34:46.850213;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.850214;www.aggloroanne.fr.https;BP-Linux8;53324;.;1448
15:34:46.850216;www.aggloroanne.fr.https;BP-Linux8;53324;.;1448
15:34:46.850217;www.aggloroanne.fr.https;BP-Linux8;53324;P.;599
15:34:46.850301;www.aggloroanne.fr.https;BP-Linux8;53329;.;1448
15:34:46.850306;www.aggloroanne.fr.https;BP-Linux8;53329;.;1448
15:34:46.850309;BP-Linux8;www.aggloroanne.fr.https;53329;.;0
15:34:46.850316;www.aggloroanne.fr.https;BP-Linux8;53329;.;1448
15:34:46.850317;www.aggloroanne.fr.https;BP-Linux8;53329;.;1448
15:34:46.850319;BP-Linux8;www.aggloroanne.fr.https;53329;.;0
15:34:46.850323;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.850325;www.aggloroanne.fr.https;BP-Linux8;53329;.;1448
15:34:46.850326;www.aggloroanne.fr.https;BP-Linux8;53329;.;1448
15:34:46.850327;www.aggloroanne.fr.https;BP-Linux8;53329;.;1448
15:34:46.850328;www.aggloroanne.fr.https;BP-Linux8;53329;.;1448
15:34:46.850330;www.aggloroanne.fr.https;BP-Linux8;53329;.;1448
15:34:46.850418;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.850422;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.850423;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.850425;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.850426;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.850427;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.850428;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.850430;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.850534;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.850538;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.850540;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.850541;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.850543;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.850544;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.850545;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.850547;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.850548;www.aggloroanne.fr.https;BP-Linux8;53328;P.;102
15:34:46.850681;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.850684;www.aggloroanne.fr.https;BP-Linux8;53329;.;1448
15:34:46.850686;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.850687;www.aggloroanne.fr.https;BP-Linux8;53329;.;1448
15:34:46.850689;www.aggloroanne.fr.https;BP-Linux8;53329;.;1448
15:34:46.850690;www.aggloroanne.fr.https;BP-Linux8;53329;.;1448
15:34:46.850692;www.aggloroanne.fr.https;BP-Linux8;53329;.;1448
15:34:46.850693;www.aggloroanne.fr.https;BP-Linux8;53329;.;1448
15:34:46.850707;www.aggloroanne.fr.https;BP-Linux8;53329;.;1448
15:34:46.850770;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.850966;www.aggloroanne.fr.https;BP-Linux8;53329;.;1448
15:34:46.850970;www.aggloroanne.fr.https;BP-Linux8;53329;.;1448
15:34:46.850971;www.aggloroanne.fr.https;BP-Linux8;53329;.;1448
15:34:46.850973;www.aggloroanne.fr.https;BP-Linux8;53329;.;1448
15:34:46.850975;www.aggloroanne.fr.https;BP-Linux8;53329;.;1448
15:34:46.850976;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.850978;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.850979;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.850980;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.850981;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.850983;www.aggloroanne.fr.https;BP-Linux8;53329;P.;160
15:34:46.851049;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.851052;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.851053;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.851985;BP-Linux8;www.aggloroanne.fr.https;53324;.;0
15:34:46.856409;BP-Linux8;www.aggloroanne.fr.https;53326;.;0
15:34:46.861763;www.aggloroanne.fr.https;BP-Linux8;53325;.;1448
15:34:46.861770;www.aggloroanne.fr.https;BP-Linux8;53325;.;1448
15:34:46.861904;www.aggloroanne.fr.https;BP-Linux8;53325;.;1448
15:34:46.861908;www.aggloroanne.fr.https;BP-Linux8;53325;.;1448
15:34:46.861909;www.aggloroanne.fr.https;BP-Linux8;53325;.;1448
15:34:46.861911;www.aggloroanne.fr.https;BP-Linux8;53325;.;1448
15:34:46.862158;www.aggloroanne.fr.https;BP-Linux8;53325;.;1448
15:34:46.862160;www.aggloroanne.fr.https;BP-Linux8;53325;.;1448
15:34:46.862162;www.aggloroanne.fr.https;BP-Linux8;53325;.;1448
15:34:46.862163;www.aggloroanne.fr.https;BP-Linux8;53325;.;1448
15:34:46.862164;www.aggloroanne.fr.https;BP-Linux8;53325;.;1448
15:34:46.862166;www.aggloroanne.fr.https;BP-Linux8;53325;P.;485
15:34:46.862167;www.aggloroanne.fr.https;BP-Linux8;53325;.;1448
15:34:46.862168;www.aggloroanne.fr.https;BP-Linux8;53325;.;1448
15:34:46.862170;www.aggloroanne.fr.https;BP-Linux8;53325;.;1448
15:34:46.862171;www.aggloroanne.fr.https;BP-Linux8;53325;.;1448
15:34:46.862173;www.aggloroanne.fr.https;BP-Linux8;53325;.;1448
15:34:46.862174;www.aggloroanne.fr.https;BP-Linux8;53325;.;1448
15:34:46.862175;www.aggloroanne.fr.https;BP-Linux8;53325;.;1448
15:34:46.862177;www.aggloroanne.fr.https;BP-Linux8;53325;.;1448
15:34:46.862178;www.aggloroanne.fr.https;BP-Linux8;53325;.;1448
15:34:46.862194;www.aggloroanne.fr.https;BP-Linux8;53325;.;1448
15:34:46.862195;www.aggloroanne.fr.https;BP-Linux8;53325;.;1448
15:34:46.862197;www.aggloroanne.fr.https;BP-Linux8;53325;.;1448
15:34:46.862248;www.aggloroanne.fr.https;BP-Linux8;53325;.;1448
15:34:46.862250;www.aggloroanne.fr.https;BP-Linux8;53325;.;1448
15:34:46.862371;www.aggloroanne.fr.https;BP-Linux8;53325;.;1448
15:34:46.862374;www.aggloroanne.fr.https;BP-Linux8;53325;P.;1115
15:34:46.866997;BP-Linux8;www.aggloroanne.fr.https;53327;.;0
15:34:46.868147;www.aggloroanne.fr.https;BP-Linux8;53327;P.;113
15:34:46.879595;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
15:34:46.888729;BP-Linux8;www.aggloroanne.fr.https;53329;.;0
15:34:46.900732;BP-Linux8;www.aggloroanne.fr.https;53325;.;0
15:34:46.902068;BP-Linux8;www.aggloroanne.fr.https;53324;P.;486
15:34:46.902290;BP-Linux8;www.aggloroanne.fr.https;53326;P.;471
15:34:46.902523;BP-Linux8;www.aggloroanne.fr.https;53327;P.;462
15:34:46.903718;BP-Linux8;www.aggloroanne.fr.https;53328;P.;489
15:34:46.903941;BP-Linux8;www.aggloroanne.fr.https;53329;P.;491
15:34:46.917387;BP-Linux8;www.aggloroanne.fr.https;53325;P.;512
15:34:46.917531;BP-Linux8;par21s17-in-f14.1e100.net.https;48264;S;0
15:34:46.920453;BP-Linux8;par21s17-in-f14.1e100.net.https;48265;S;0
15:34:46.923367;www.aggloroanne.fr.https;BP-Linux8;53324;.;1448
15:34:46.923647;www.aggloroanne.fr.https;BP-Linux8;53324;.;1448
15:34:46.923652;www.aggloroanne.fr.https;BP-Linux8;53324;.;1448
15:34:46.923654;www.aggloroanne.fr.https;BP-Linux8;53324;.;1448
15:34:46.923656;www.aggloroanne.fr.https;BP-Linux8;53324;.;1448
15:34:46.923657;www.aggloroanne.fr.https;BP-Linux8;53324;.;1448
15:34:46.923658;www.aggloroanne.fr.https;BP-Linux8;53324;.;1448
15:34:46.923660;www.aggloroanne.fr.https;BP-Linux8;53324;.;1448
15:34:46.923661;www.aggloroanne.fr.https;BP-Linux8;53324;.;1448
15:34:46.923663;www.aggloroanne.fr.https;BP-Linux8;53324;.;1448
15:34:46.923665;www.aggloroanne.fr.https;BP-Linux8;53324;.;1448
15:34:46.923666;www.aggloroanne.fr.https;BP-Linux8;53324;P.;485
15:34:46.923667;www.aggloroanne.fr.https;BP-Linux8;53324;.;1448
15:34:46.923669;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.923673;www.aggloroanne.fr.https;BP-Linux8;53324;.;1448
15:34:46.923674;www.aggloroanne.fr.https;BP-Linux8;53324;.;1448
15:34:46.923813;www.aggloroanne.fr.https;BP-Linux8;53324;P.;406
15:34:46.923818;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.923823;BP-Linux8;www.aggloroanne.fr.https;53326;.;0
15:34:46.923831;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.923832;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.923834;BP-Linux8;www.aggloroanne.fr.https;53326;.;0
15:34:46.923839;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.923840;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.923842;BP-Linux8;www.aggloroanne.fr.https;53326;.;0
15:34:46.923846;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.923847;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.923849;BP-Linux8;www.aggloroanne.fr.https;53326;.;0
15:34:46.923853;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.923854;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.923856;BP-Linux8;www.aggloroanne.fr.https;53326;.;0
15:34:46.923860;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.923861;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.923863;BP-Linux8;www.aggloroanne.fr.https;53326;.;0
15:34:46.923868;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.923869;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.923871;BP-Linux8;www.aggloroanne.fr.https;53326;.;0
15:34:46.923875;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.923876;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.923878;BP-Linux8;www.aggloroanne.fr.https;53326;.;0
15:34:46.923962;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.923967;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.923969;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.923970;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.923972;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.924156;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.924160;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.924162;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.924164;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.924165;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.924167;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.924168;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.924170;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.924171;www.aggloroanne.fr.https;BP-Linux8;53327;.;1448
15:34:46.924173;www.aggloroanne.fr.https;BP-Linux8;53327;P.;1158
15:34:46.924281;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.924284;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.924286;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.924287;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.924289;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.924290;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.924292;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.924338;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.924341;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.924460;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.924464;www.aggloroanne.fr.https;BP-Linux8;53326;.;1448
15:34:46.924563;www.aggloroanne.fr.https;BP-Linux8;53326;P.;202
15:34:46.925291;www.aggloroanne.fr.https;BP-Linux8;53329;.;1448
15:34:46.925300;BP-Linux8;www.aggloroanne.fr.https;53329;.;0
15:34:46.925457;www.aggloroanne.fr.https;BP-Linux8;53329;.;1448
15:34:46.925462;BP-Linux8;www.aggloroanne.fr.https;53329;.;0
15:34:46.925470;www.aggloroanne.fr.https;BP-Linux8;53329;.;1448
15:34:46.925472;BP-Linux8;www.aggloroanne.fr.https;53329;.;0
15:34:46.925476;www.aggloroanne.fr.https;BP-Linux8;53329;.;1448
15:34:46.925478;BP-Linux8;www.aggloroanne.fr.https;53329;.;0
15:34:46.925481;www.aggloroanne.fr.https;BP-Linux8;53329;.;1448
15:34:46.925483;BP-Linux8;www.aggloroanne.fr.https;53329;.;0
15:34:46.925578;www.aggloroanne.fr.https;BP-Linux8;53329;.;1448
15:34:46.925580;www.aggloroanne.fr.https;BP-Linux8;53329;.;1448
15:34:46.925582;www.aggloroanne.fr.https;BP-Linux8;53329;.;1448
15:34:46.925583;www.aggloroanne.fr.https;BP-Linux8;53329;.;1448
15:34:46.925584;www.aggloroanne.fr.https;BP-Linux8;53329;.;1448
15:34:46.925626;www.aggloroanne.fr.https;BP-Linux8;53329;.;1448
15:34:46.925628;www.aggloroanne.fr.https;BP-Linux8;53329;.;1448
15:34:46.925630;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.925634;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
15:34:46.925741;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.925747;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
15:34:46.925754;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.925756;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
15:34:46.925760;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.925762;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
15:34:46.925766;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.925767;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
15:34:46.925771;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.925773;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
15:34:46.925777;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.925778;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
15:34:46.925782;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.925784;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
15:34:46.925788;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.925790;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
15:34:46.925888;www.aggloroanne.fr.https;BP-Linux8;53329;.;1448
15:34:46.925891;www.aggloroanne.fr.https;BP-Linux8;53329;.;1448
15:34:46.925894;www.aggloroanne.fr.https;BP-Linux8;53329;.;1448
15:34:46.925896;www.aggloroanne.fr.https;BP-Linux8;53329;.;1448
15:34:46.925897;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.925899;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
15:34:46.925906;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.925907;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
15:34:46.925911;www.aggloroanne.fr.https;BP-Linux8;53329;.;1448
15:34:46.925913;www.aggloroanne.fr.https;BP-Linux8;53328;P.;485
15:34:46.925915;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
15:34:46.925919;www.aggloroanne.fr.https;BP-Linux8;53329;.;1448
15:34:46.925920;www.aggloroanne.fr.https;BP-Linux8;53329;.;1448
15:34:46.926019;www.aggloroanne.fr.https;BP-Linux8;53329;P.;1088
15:34:46.926022;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.926025;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
15:34:46.926031;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.926033;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
15:34:46.926037;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.926039;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
15:34:46.926043;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.926044;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
15:34:46.926048;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.926050;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
15:34:46.926054;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.926055;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
15:34:46.926059;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.926061;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
15:34:46.926065;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.926066;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
15:34:46.926070;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.926072;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
15:34:46.926173;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.926175;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
15:34:46.926181;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.926183;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
15:34:46.926187;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.926189;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
15:34:46.926193;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.926194;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
15:34:46.926199;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.926201;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
15:34:46.926202;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.926203;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
15:34:46.926204;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.926205;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
15:34:46.926210;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.926211;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
15:34:46.926212;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.926213;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
15:34:46.926218;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.926219;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
15:34:46.926220;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.926222;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
15:34:46.926226;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.926228;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
15:34:46.926323;www.aggloroanne.fr.https;BP-Linux8;53328;.;1448
15:34:46.926327;BP-Linux8;www.aggloroanne.fr.https;53328;.;0
